INN X,INN Y,INP X,INP Y,VOUT X,VOUT Y
3.546221147951736e-05,1.23,3.546221147951736e-05,1.253778852048264,3.546221147951736e-05,3.299812406429174
3.55244485202226e-05,1.23,3.55244485202226e-05,1.24755514797774,3.55244485202226e-05,3.299812403340504
3.555556704057521e-05,1.23,3.555556704057521e-05,1.244443295942478,3.555556704057521e-05,3.299812418090557
3.561780408128045e-05,1.23,3.561780408128045e-05,1.238219591871955,3.561780408128045e-05,3.299812490594987
3.563462250316364e-05,1.23,3.563462250316364e-05,1.236537749683636,3.563462250316364e-05,3.299812063648269
3.566825934693002e-05,1.23,3.566825934693002e-05,1.233174065306998,3.566825934693002e-05,3.29981236932762
3.569374983860249e-05,1.23,3.569374983860249e-05,1.230625016139751,3.569374983860249e-05,3.299814027979235
3.571405388703946e-05,1.23,3.571405388703946e-05,1.228594611296054,3.571405388703946e-05,3.299815349568365
3.57212526246828e-05,1.23,3.57212526246828e-05,1.22787473753172,3.57212526246828e-05,3.299815705045798
3.573565009996947e-05,1.23,3.573565009996947e-05,1.226434990003053,3.573565009996947e-05,3.299815941001678
3.574925547217407e-05,1.23,3.574925547217407e-05,1.225074452782593,3.574925547217407e-05,3.299814903209746
3.575426207435541e-05,1.23,3.575426207435541e-05,1.224573792564458,3.575426207435541e-05,3.299815821829612
3.57642752787181e-05,1.23,3.57642752787181e-05,1.22357247212819,3.57642752787181e-05,3.299804459535807
3.576864077563872e-05,1.23,3.576864077563872e-05,1.223135922436128,3.576864077563872e-05,3.299776463014864
3.577082352409903e-05,1.23,3.577082352409903e-05,1.222917647590097,3.577082352409903e-05,3.299701436098847
3.577518902101965e-05,1.23,3.577518902101965e-05,1.222481097898035,3.577518902101965e-05,3.297615512100043
3.577911548647253e-05,1.23,3.577911548647253e-05,1.222088451352746,3.577911548647253e-05,3.247721054239971
3.578255820756826e-05,1.23,3.578255820756826e-05,1.221744179243174,3.578255820756826e-05,3.063563334618724
3.578539846667472e-05,1.23,3.578539846667472e-05,1.221460153332528,3.578539846667472e-05,2.712963240849555
3.578600746592286e-05,1.23,3.578600746592286e-05,1.221399253407714,3.578600746592286e-05,2.551767909309515
3.57863750342597e-05,1.23,3.57863750342597e-05,1.22136249657403,3.57863750342597e-05,2.395601921257041
3.57866522285734e-05,1.23,3.57866522285734e-05,1.221334777142659,3.57866522285734e-05,2.197927382996511
3.578697967329861e-05,1.23,3.578697967329861e-05,1.221302032670138,3.578697967329861e-05,1.828787406479772
3.578729841898981e-05,1.23,3.578729841898981e-05,1.221270158101019,3.578729841898981e-05,1.343374964526218
3.578749179348255e-05,1.23,3.578749179348255e-05,1.221250820651745,3.578749179348255e-05,1.02212734723933
3.578767219411169e-05,1.23,3.578767219411169e-05,1.22123278058883,3.578767219411169e-05,0.7572338710482839
3.578786331334678e-05,1.23,3.578786331334678e-05,1.221213668665322,3.578786331334678e-05,0.5926925765924234
3.578802208012079e-05,1.23,3.578802208012079e-05,1.221197791987921,3.578802208012079e-05,0.5217863545518183
3.578823255831687e-05,1.23,3.578823255831687e-05,1.221176744168313,3.578823255831687e-05,0.4640078432505137
3.578841612336913e-05,1.23,3.578841612336913e-05,1.221158387663087,3.578841612336913e-05,0.4234905828099265
3.578865302629563e-05,1.23,3.578865302629563e-05,1.221134697370436,3.578865302629563e-05,0.3868485516309086
3.578912683214864e-05,1.23,3.578912683214864e-05,1.221087316785136,3.578912683214864e-05,0.3239553707335923
3.578950976679694e-05,1.23,3.578950976679694e-05,1.221049023320306,3.578950976679694e-05,0.2878883128010238
3.579027563609355e-05,1.23,3.579027563609355e-05,1.220972436390644,3.579027563609355e-05,0.2298047387342774
3.579103796679231e-05,1.23,3.579103796679231e-05,1.220896203320769,3.579103796679231e-05,0.1912483662837854
3.579256262818982e-05,1.23,3.579256262818982e-05,1.220743737181017,3.579256262818982e-05,0.1385487981829437
3.579392690850225e-05,1.23,3.579392690850225e-05,1.220607309149775,3.579392690850225e-05,0.1105183002510579
3.579623162772647e-05,1.23,3.579623162772647e-05,1.220376837227352,3.579623162772647e-05,0.07794263721014873
3.579859844932997e-05,1.23,3.579859844932997e-05,1.220140155067003,3.579859844932997e-05,0.05688781077125601
3.580173353144417e-05,1.23,3.580173353144417e-05,1.219826646855583,3.580173353144417e-05,0.03700910716415375
3.580600911619678e-05,1.23,3.580600911619678e-05,1.219399088380322,3.580600911619678e-05,0.02183537922818395
3.58106585384018e-05,1.23,3.58106585384018e-05,1.21893414615982,3.58106585384018e-05,0.01146272961311585
3.5812077223784e-05,1.23,3.5812077223784e-05,1.2187922776216,3.5812077223784e-05,0.008554421362763702
3.581491459454839e-05,1.23,3.581491459454839e-05,1.218508540545161,3.581491459454839e-05,0.003846970549742458
3.581846565025903e-05,1.23,3.581846565025903e-05,1.218153434974097,3.581846565025903e-05,0.001939587440920792
3.582234277497307e-05,1.23,3.582234277497307e-05,1.217765722502693,3.582234277497307e-05,0.0004903270358043904
3.582719849221931e-05,1.23,3.582719849221931e-05,1.217280150778069,3.582719849221931e-05,0.0003836959102556122
3.583690992671178e-05,1.23,3.583690992671178e-05,1.216309007328822,3.583690992671178e-05,-0.0001491906958888764
3.585027669385803e-05,1.23,3.585027669385803e-05,1.214972330614197,3.585027669385803e-05,0.0001829939407235506
3.58746880625095e-05,1.23,3.58746880625095e-05,1.212531193749049,3.58746880625095e-05,-0.0001743590983057419
3.589872379007959e-05,1.23,3.589872379007959e-05,1.210127620992041,3.589872379007959e-05,0.0001773889940394552
3.592669063916758e-05,1.23,3.592669063916758e-05,1.207330936083242,3.592669063916758e-05,-0.0001766393677046603
3.595303137461386e-05,1.23,3.595303137461386e-05,1.204696862538613,3.595303137461386e-05,0.0001768001511470794
3.598491943502535e-05,1.23,3.598491943502535e-05,1.201508056497465,3.598491943502535e-05,-0.0001767112484063971
3.603321387934082e-05,1.23,3.603321387934082e-05,1.196678612065918,3.603321387934082e-05,0.0001767303205505112
3.612680922351181e-05,1.23,3.612680922351181e-05,1.187319077648818,3.612680922351181e-05,-0.0001766485505946098
3.623467364117348e-05,1.23,3.623467364117348e-05,1.176532635882652,3.623467364117348e-05,0.0001766743069101969
3.635093715578601e-05,1.23,3.635093715578601e-05,1.164906284421399,3.635093715578601e-05,-0.0001766283794184013
3.646754199281242e-05,1.23,3.646754199281242e-05,1.153245800718758,3.646754199281242e-05,0.0001766585337943708
3.661568912923726e-05,1.23,3.661568912923726e-05,1.138431087076274,3.661568912923726e-05,-0.000176614316384648
3.68303884419628e-05,1.23,3.68303884419628e-05,1.116961155803719,3.68303884419628e-05,0.0001766442652096727
3.713043393309939e-05,1.23,3.713043393309939e-05,1.086956606690061,3.713043393309939e-05,-0.0001765948999210457
3.752963486010847e-05,1.23,3.752963486010847e-05,1.047036513989152,3.752963486010847e-05,0.0001766273311134037
3.808632291879155e-05,1.23,3.808632291879155e-05,0.9913677081208443,3.808632291879155e-05,-0.0001765807798958544
3.882803433749182e-05,1.23,3.882803433749182e-05,0.9171965662508181,3.882803433749182e-05,0.0001766142716765755
3.987756970170337e-05,1.23,3.987756970170337e-05,0.8122430298296625,3.987756970170337e-05,-0.0001765680692825181
4e-05,1.23,4e-05,0.8,4e-05,0.0001766198924675173
4.007504166666666e-05,1.23,4.007504166666666e-05,0.8075041666666667,4.007504166666666e-05,3.189643311452834e-08
4.014086565498776e-05,1.23,4.014086565498776e-05,0.8140865654987764,4.014086565498776e-05,2.651584688948515e-08
4.026811920061097e-05,1.23,4.026811920061097e-05,0.8268119200610976,4.026811920061097e-05,3.189242650801808e-08
4.052262629185739e-05,1.23,4.052262629185739e-05,0.8522626291857398,4.052262629185739e-05,2.651730710918991e-08
4.103164047435024e-05,1.23,4.103164047435024e-05,0.9031640474350243,4.103164047435024e-05,3.189061678087953e-08
4.204966883933593e-05,1.23,4.204966883933593e-05,1.004966883933593,4.204966883933593e-05,2.651642470381727e-08
4.25069275336647e-05,1.23,4.25069275336647e-05,1.05069275336647,4.25069275336647e-05,3.188914041328143e-08
4.273555688082908e-05,1.23,4.273555688082908e-05,1.073555688082908,4.273555688082908e-05,2.651735143121958e-08
4.319281557515784e-05,1.23,4.319281557515784e-05,1.119281557515784,4.319281557515784e-05,3.188770112465977e-08
4.337938457839712e-05,1.23,4.337938457839712e-05,1.137938457839712,4.337938457839712e-05,2.651845223123294e-08
4.375252258487567e-05,1.23,4.375252258487567e-05,1.175252258487567,4.375252258487567e-05,3.188600670164531e-08
4.384225161506085e-05,1.23,4.384225161506085e-05,1.184225161506085,4.384225161506085e-05,2.653423167089732e-08
4.388711613015344e-05,1.23,4.388711613015344e-05,1.188711613015345,4.388711613015344e-05,3.185622392850398e-08
4.397684516033863e-05,1.23,4.397684516033863e-05,1.197684516033863,4.397684516033863e-05,2.641532821783204e-08
4.409295142174907e-05,1.23,4.409295142174907e-05,1.209295142174907,4.409295142174907e-05,-9.607341229455781e-08
4.412077474895686e-05,1.23,4.412077474895686e-05,1.212077474895687,4.412077474895686e-05,-1.700866344323999e-06
4.414904176395516e-05,1.23,4.414904176395516e-05,1.214904176395516,4.414904176395516e-05,-3.489193180221125e-06
4.415707428488244e-05,1.23,4.415707428488244e-05,1.215707428488244,4.415707428488244e-05,-2.468535295925273e-06
4.4173139326737e-05,1.23,4.4173139326737e-05,1.2173139326737,4.4173139326737e-05,8.677751006544116e-05
4.419720192082005e-05,1.23,4.419720192082005e-05,1.219720192082005,4.419720192082005e-05,0.01968354777920329
4.420216888483738e-05,1.23,4.420216888483738e-05,1.220216888483739,4.420216888483738e-05,0.04261110785088496
4.421210281287206e-05,1.23,4.421210281287206e-05,1.221210281287206,4.421210281287206e-05,0.1642762515479549
4.421353300797785e-05,1.23,4.421353300797785e-05,1.221353300797786,4.421353300797785e-05,0.2041249368705181
4.421639339818945e-05,1.23,4.421639339818945e-05,1.221639339818945,4.421639339818945e-05,0.3765155904262922
4.421705158594002e-05,1.23,4.421705158594002e-05,1.221705158594003,4.421705158594002e-05,0.4596330573392373
4.421750892610811e-05,1.23,4.421750892610811e-05,1.221750892610812,4.421750892610811e-05,0.5556901068203086
4.421781389698847e-05,1.23,4.421781389698847e-05,1.221781389698847,4.421781389698847e-05,0.6648586120878994
4.421809530045998e-05,1.23,4.421809530045998e-05,1.221809530045998,4.421809530045998e-05,0.8518787858077079
4.421838830796852e-05,1.23,4.421838830796852e-05,1.221838830796852,4.421838830796852e-05,1.163066379497684
4.421873382381697e-05,1.23,4.421873382381697e-05,1.221873382381697,4.421873382381697e-05,1.636597474294286
4.421906066825294e-05,1.23,4.421906066825294e-05,1.221906066825295,4.421906066825294e-05,2.093443131092108
4.421931925262572e-05,1.23,4.421931925262572e-05,1.221931925262572,4.421931925262572e-05,2.352718357967659
4.421953693789691e-05,1.23,4.421953693789691e-05,1.221953693789692,4.421953693789691e-05,2.485056619211754
4.42198827302924e-05,1.23,4.42198827302924e-05,1.22198827302924,4.42198827302924e-05,2.606913715420178
4.422014167021913e-05,1.23,4.422014167021913e-05,1.222014167021913,4.422014167021913e-05,2.673728873453246
4.422042151895419e-05,1.23,4.422042151895419e-05,1.22204215189542,4.422042151895419e-05,2.730647978386175
4.422092594175402e-05,1.23,4.422092594175402e-05,1.222092594175403,4.422092594175402e-05,2.819213863697467
4.422142645484754e-05,1.23,4.422142645484754e-05,1.222142645484754,4.422142645484754e-05,2.889211609381033
4.422242748103457e-05,1.23,4.422242748103457e-05,1.222242748103457,4.422242748103457e-05,3.007740446027761
4.422333506237536e-05,1.23,4.422333506237536e-05,1.222333506237536,4.422333506237536e-05,3.090771878103991
4.422515022505694e-05,1.23,4.422515022505694e-05,1.222515022505694,4.422515022505694e-05,3.219293504119291
4.422680543926968e-05,1.23,4.422680543926968e-05,1.222680543926968,4.422680543926968e-05,3.281014012209121
4.422907899831434e-05,1.23,4.422907899831434e-05,1.222907899831434,4.422907899831434e-05,3.299639690479274
4.423113724631097e-05,1.23,4.423113724631097e-05,1.223113724631098,4.423113724631097e-05,3.29865360786415
4.423320036776063e-05,1.23,4.423320036776063e-05,1.223320036776064,4.423320036776063e-05,3.3006178466269
4.42353360824556e-05,1.23,4.42353360824556e-05,1.22353360824556,4.42353360824556e-05,3.298848420670264
4.423806956645354e-05,1.23,4.423806956645354e-05,1.223806956645355,4.423806956645354e-05,3.300672394201048
4.424222113885025e-05,1.23,4.424222113885025e-05,1.224222113885025,4.424222113885025e-05,3.298897708638669
4.424757419386256e-05,1.23,4.424757419386256e-05,1.224757419386256,4.424757419386256e-05,3.300684448301687
4.425497746153799e-05,1.23,4.425497746153799e-05,1.2254977461538,4.425497746153799e-05,3.298917678580654
4.426521371144842e-05,1.23,4.426521371144842e-05,1.226521371144843,4.426521371144842e-05,3.300683787356728
4.427909225107034e-05,1.23,4.427909225107034e-05,1.227909225107035,4.427909225107034e-05,3.298929117033839
4.429580409705084e-05,1.23,4.429580409705084e-05,1.229580409705084,4.429580409705084e-05,3.30068073749315
4.430213208697201e-05,1.23,4.430213208697201e-05,1.230213208697201,4.430213208697201e-05,3.298938329277601
4.431478806681434e-05,1.23,4.431478806681434e-05,1.231478806681434,4.431478806681434e-05,3.300677498781933
4.432755645768928e-05,1.23,4.432755645768928e-05,1.232755645768929,4.432755645768928e-05,3.29894389050165
4.434406331109508e-05,1.23,4.434406331109508e-05,1.234406331109509,4.434406331109508e-05,3.300677197532567
4.434864568263242e-05,1.23,4.434864568263242e-05,1.234864568263242,4.434864568263242e-05,3.298948292637339
4.435093686840109e-05,1.23,4.435093686840109e-05,1.235093686840109,4.435093686840109e-05,3.300674311788993
4.435551923993843e-05,1.23,4.435551923993843e-05,1.235551923993844,4.435551923993843e-05,3.298953249631634
4.436203212327342e-05,1.23,4.436203212327342e-05,1.236203212327343,4.436203212327342e-05,3.300668027227581
4.436985314534748e-05,1.23,4.436985314534748e-05,1.236985314534748,4.436985314534748e-05,3.298956496442405
4.438165536710235e-05,1.23,4.438165536710235e-05,1.238165536710236,4.438165536710235e-05,3.300665944055915
4.439749166156357e-05,1.23,4.439749166156357e-05,1.239749166156357,4.439749166156357e-05,3.298958188872631
4.441914821500647e-05,1.23,4.441914821500647e-05,1.241914821500648,4.441914821500647e-05,3.300664750781539
4.444939616514704e-05,1.23,4.444939616514704e-05,1.244939616514705,4.444939616514704e-05,3.298959168426427
4.449076954462987e-05,1.23,4.449076954462987e-05,1.249076954462988,4.449076954462987e-05,3.300663988171923
4.454789223334684e-05,1.23,4.454789223334684e-05,1.254789223334685,4.454789223334684e-05,3.298959801471127
4.462639276496857e-05,1.23,4.462639276496857e-05,1.262639276496857,4.462639276496857e-05,3.30066346557372
4.473121459214085e-05,1.23,4.473121459214085e-05,1.273121459214086,4.473121459214085e-05,3.298960251044242
4.487255780170478e-05,1.23,4.487255780170478e-05,1.287255780170479,4.487255780170478e-05,3.300663095070707
4.506070461799593e-05,1.23,4.506070461799593e-05,1.306070461799594,4.506070461799593e-05,3.298960583123999
4.5267662775198e-05,1.23,4.5267662775198e-05,1.3267662775198,4.5267662775198e-05,3.300662880165667
4.554123844308312e-05,1.23,4.554123844308312e-05,1.354123844308312,4.554123844308312e-05,3.29896074736185
4.578030383665327e-05,1.23,4.578030383665327e-05,1.378030383665328,4.578030383665327e-05,3.300662811400155
4.600456139808199e-05,1.23,4.600456139808199e-05,1.400456139808199,4.600456139808199e-05,3.298960829948475
4.631271994234663e-05,1.23,4.631271994234663e-05,1.431271994234664,4.631271994234663e-05,3.300662633059024
4.676201651039969e-05,1.23,4.676201651039969e-05,1.476201651039969,4.676201651039969e-05,3.298961033326757
4.735716416299415e-05,1.23,4.735716416299415e-05,1.535716416299415,4.735716416299415e-05,3.300662339984781
4.818862687223789e-05,1.23,4.818862687223789e-05,1.618862687223789,4.818862687223789e-05,3.298961307733152
4.933772564147873e-05,1.23,4.933772564147873e-05,1.733772564147873,4.933772564147873e-05,3.30066205712372
5e-05,1.23,5e-05,1.8,5e-05,3.298962014612008
5.007504166666666e-05,1.23,5.007504166666666e-05,1.792495833333333,5.007504166666666e-05,3.299812008050738
5.0225125e-05,1.23,5.0225125e-05,1.7774875,5.0225125e-05,3.29981205340327
5.052112395015056e-05,1.23,5.052112395015056e-05,1.747887604984944,5.052112395015056e-05,3.299811892326285
5.095577004473341e-05,1.23,5.095577004473341e-05,1.704422995526659,5.095577004473341e-05,3.299812015920347
5.182506223389912e-05,1.23,5.182506223389912e-05,1.617493776610088,5.182506223389912e-05,3.299811892329394
5.356364661223053e-05,1.23,5.356364661223053e-05,1.443635338776946,5.356364661223053e-05,3.29981201591823
5.404568135928945e-05,1.23,5.404568135928945e-05,1.395431864071054,5.404568135928945e-05,3.299811892331016
5.44828756801004e-05,1.23,5.44828756801004e-05,1.35171243198996,5.44828756801004e-05,3.299812015913543
5.471739059238864e-05,1.23,5.471739059238864e-05,1.328260940761135,5.471739059238864e-05,3.299811892335834
5.493454397252113e-05,1.23,5.493454397252113e-05,1.306545602747887,5.493454397252113e-05,3.299812015903805
5.516136069866529e-05,1.23,5.516136069866529e-05,1.28386393013347,5.516136069866529e-05,3.299811892338611
5.543397308524989e-05,1.23,5.543397308524989e-05,1.25660269147501,5.543397308524989e-05,3.299812015887129
5.550535181525491e-05,1.23,5.550535181525491e-05,1.249464818474509,5.550535181525491e-05,3.299811892819457
5.554104118025741e-05,1.23,5.554104118025741e-05,1.245895881974259,5.554104118025741e-05,3.299812017573379
5.561241991026241e-05,1.23,5.561241991026241e-05,1.238758008973758,5.561241991026241e-05,3.299811903981207
5.563001742514091e-05,1.23,5.563001742514091e-05,1.236998257485909,5.563001742514091e-05,3.299812095593308
5.56652124548979e-05,1.23,5.56652124548979e-05,1.23347875451021,5.56652124548979e-05,3.299812201120011
5.567344017389862e-05,1.23,5.567344017389862e-05,1.232655982610138,5.567344017389862e-05,3.299813328752402
5.568895544050003e-05,1.23,5.568895544050003e-05,1.231104455949996,5.568895544050003e-05,3.29981296800363
5.570474526202946e-05,1.23,5.570474526202946e-05,1.229525473797053,5.570474526202946e-05,3.299815557886913
5.571869671250367e-05,1.23,5.571869671250367e-05,1.228130328749633,5.571869671250367e-05,3.299814758449381
5.573180711942146e-05,1.23,5.573180711942146e-05,1.226819288057853,5.573180711942146e-05,3.299816816810524
5.57467136679577e-05,1.23,5.57467136679577e-05,1.22532863320423,5.57467136679577e-05,3.299814439836663
5.576193251435038e-05,1.23,5.576193251435038e-05,1.223806748564961,5.576193251435038e-05,3.299810470936162
5.576643067314376e-05,1.23,5.576643067314376e-05,1.223356932685623,5.576643067314376e-05,3.299797561045883
5.576867975254045e-05,1.23,5.576867975254045e-05,1.223132024745954,5.576867975254045e-05,3.299767987489738
5.577317791133384e-05,1.23,5.577317791133384e-05,1.222682208866615,5.577317791133384e-05,3.299347670381978
5.577744652760806e-05,1.23,5.577744652760806e-05,1.222255347239193,5.577744652760806e-05,3.284738524652698
5.57814814314582e-05,1.23,5.57814814314582e-05,1.22185185685418,5.57814814314582e-05,3.13659833227519
5.578451654843388e-05,1.23,5.578451654843388e-05,1.221548345156611,5.578451654843388e-05,2.862941612018788
5.578525062140323e-05,1.23,5.578525062140323e-05,1.221474937859677,5.578525062140323e-05,2.740866691597615
5.578587509735731e-05,1.23,5.578587509735731e-05,1.221412490264269,5.578587509735731e-05,2.590675236756792
5.578624199030842e-05,1.23,5.578624199030842e-05,1.221375800969157,5.578624199030842e-05,2.462007220825292
5.57865304651303e-05,1.23,5.57865304651303e-05,1.221346953486969,5.57865304651303e-05,2.290895294139428
5.578687016554122e-05,1.23,5.578687016554122e-05,1.221312983445878,5.578687016554122e-05,1.964911195832693
5.578720327730243e-05,1.23,5.578720327730243e-05,1.221279672269756,5.578720327730243e-05,1.489382367935059
5.578745344287236e-05,1.23,5.578745344287236e-05,1.221254655712763,5.578745344287236e-05,1.078770696636009
5.578773469724319e-05,1.23,5.578773469724319e-05,1.22122653027568,5.578773469724319e-05,0.6888470139033479
5.578793550282719e-05,1.23,5.578793550282719e-05,1.22120644971728,5.578793550282719e-05,0.5555550539856574
5.578811408845842e-05,1.23,5.578811408845842e-05,1.221188591154157,5.578811408845842e-05,0.4929875473303655
5.578831227284533e-05,1.23,5.578831227284533e-05,1.221168772715466,5.578831227284533e-05,0.4447590432831897
5.578851591517572e-05,1.23,5.578851591517572e-05,1.221148408482427,5.578851591517572e-05,0.4069801993948272
5.578883618847108e-05,1.23,5.578883618847108e-05,1.221116381152891,5.578883618847108e-05,0.3592576875815733
5.578926180432271e-05,1.23,5.578926180432271e-05,1.221073819567728,5.578926180432271e-05,0.3104980276906416
5.57899459191622e-05,1.23,5.57899459191622e-05,1.221005408083779,5.57899459191622e-05,0.251895673470181
5.579077166494464e-05,1.23,5.579077166494464e-05,1.220922833505536,5.579077166494464e-05,0.2032076535743134
5.579199600161561e-05,1.23,5.579199600161561e-05,1.220800399838438,5.579199600161561e-05,0.1548898533287001
5.579338021884443e-05,1.23,5.579338021884443e-05,1.220661978115556,5.579338021884443e-05,0.1203519259551648
5.579528375644833e-05,1.23,5.579528375644833e-05,1.220471624355166,5.579528375644833e-05,0.08966031871313954
5.579759993257014e-05,1.23,5.579759993257014e-05,1.220240006742986,5.579759993257014e-05,0.06482977783425486
5.580043543568861e-05,1.23,5.580043543568861e-05,1.219956456431138,5.580043543568861e-05,0.04435137198805016
5.58041922862934e-05,1.23,5.58041922862934e-05,1.219580771370659,5.58041922862934e-05,0.02675748209025385
5.580557084903696e-05,1.23,5.580557084903696e-05,1.219442915096304,5.580557084903696e-05,0.02257939837334758
5.580832797452406e-05,1.23,5.580832797452406e-05,1.219167202547593,5.580832797452406e-05,0.01620466601881896
5.580944247237383e-05,1.23,5.580944247237383e-05,1.219055752762616,5.580944247237383e-05,0.01388991245581783
5.581167146807337e-05,1.23,5.581167146807337e-05,1.218832853192663,5.581167146807337e-05,0.00841423836131403
5.581238266051294e-05,1.23,5.581238266051294e-05,1.218761733948705,5.581238266051294e-05,0.007094663880178695
5.581380504539209e-05,1.23,5.581380504539209e-05,1.21861949546079,5.581380504539209e-05,0.005189597699074059
5.581656127488237e-05,1.23,5.581656127488237e-05,1.218343872511762,5.581656127488237e-05,0.002768255744134151
5.58194190973992e-05,1.23,5.58194190973992e-05,1.21805809026008,5.58194190973992e-05,0.00136955703737629
5.582513474243284e-05,1.23,5.582513474243284e-05,1.217486525756716,5.582513474243284e-05,0.0003536331562738162
5.583359975560989e-05,1.23,5.583359975560989e-05,1.21664002443901,5.583359975560989e-05,3.368107656025595e-05
5.585052978196401e-05,1.23,5.585052978196401e-05,1.214947021803599,5.585052978196401e-05,2.309618460787376e-05
5.586999071203004e-05,1.23,5.586999071203004e-05,1.213000928796995,5.586999071203004e-05,-1.384940321398884e-05
5.589410101507189e-05,1.23,5.589410101507189e-05,1.210589898492811,5.589410101507189e-05,1.745406766688674e-05
5.592191666273247e-05,1.23,5.592191666273247e-05,1.207808333726752,5.592191666273247e-05,-1.645157525306279e-05
5.594806595137179e-05,1.23,5.594806595137179e-05,1.20519340486282,5.594806595137179e-05,1.665702769804706e-05
5.597847040920178e-05,1.23,5.597847040920178e-05,1.202152959079822,5.597847040920178e-05,-1.657201767084007e-05
5.602156710901605e-05,1.23,5.602156710901605e-05,1.197843289098395,5.602156710901605e-05,1.659982713961045e-05
5.610776050864459e-05,1.23,5.610776050864459e-05,1.18922394913554,5.610776050864459e-05,-1.655816065757871e-05
5.62224039791132e-05,1.23,5.62224039791132e-05,1.177759602088679,5.62224039791132e-05,1.658687844328522e-05
5.633654278197711e-05,1.23,5.633654278197711e-05,1.166345721802289,5.633654278197711e-05,-1.654932291257005e-05
5.645275829940691e-05,1.23,5.645275829940691e-05,1.154724170059308,5.645275829940691e-05,1.657807771797847e-05
5.659303966220593e-05,1.23,5.659303966220593e-05,1.140696033779407,5.659303966220593e-05,-1.654137733680762e-05
5.680211370215589e-05,1.23,5.680211370215589e-05,1.119788629784411,5.680211370215589e-05,1.65720689063323e-05
5.708715956774029e-05,1.23,5.708715956774029e-05,1.09128404322597,5.708715956774029e-05,-1.653720089852271e-05
5.747596720803093e-05,1.23,5.747596720803093e-05,1.052403279196906,5.747596720803093e-05,1.65690083744202e-05
5.800656565105698e-05,1.23,5.800656565105698e-05,0.9993434348943016,5.800656565105698e-05,-1.653495948337153e-05
5.872738525489439e-05,1.23,5.872738525489439e-05,0.9272614745105601,5.872738525489439e-05,1.656736253953639e-05
5.972461565631471e-05,1.23,5.972461565631471e-05,0.8275384343685283,5.972461565631471e-05,-1.653375962145027e-05
5.999999999999999e-05,1.23,5.999999999999999e-05,0.8,5.999999999999999e-05,1.656503330578088e-05
6.007504166666666e-05,1.23,6.007504166666666e-05,0.8075041666666667,6.007504166666666e-05,1.822177876312513e-08
6.019185033678398e-05,1.23,6.019185033678398e-05,0.8191850336783983,6.019185033678398e-05,1.487399828173033e-08
6.037837791194737e-05,1.23,6.037837791194737e-05,0.8378377911947378,6.037837791194737e-05,1.821578687260866e-08
6.075143306227416e-05,1.23,6.075143306227416e-05,0.8751433062274165,6.075143306227416e-05,1.487653137034226e-08
6.149754336292774e-05,1.23,6.149754336292774e-05,0.9497543362927748,6.149754336292774e-05,1.821290970928069e-08
6.298976396423491e-05,1.23,6.298976396423491e-05,1.098976396423491,6.298976396423491e-05,1.487572845550574e-08
6.337430236572205e-05,1.23,6.337430236572205e-05,1.137430236572206,6.337430236572205e-05,1.82106905353253e-08
6.356657156646563e-05,1.23,6.356657156646563e-05,1.156657156646564,6.356657156646563e-05,1.487914886360047e-08
6.379689539288753e-05,1.23,6.379689539288753e-05,1.179689539288754,6.379689539288753e-05,1.820626671125945e-08
6.386571426855158e-05,1.23,6.386571426855158e-05,1.186571426855159,6.386571426855158e-05,1.490385109990565e-08
6.390012370638361e-05,1.23,6.390012370638361e-05,1.190012370638361,6.390012370638361e-05,1.814034680992605e-08
6.396894258204765e-05,1.23,6.396894258204765e-05,1.196894258204765,6.396894258204765e-05,1.482386406935413e-08
6.408691047113778e-05,1.23,6.408691047113778e-05,1.208691047113779,6.408691047113778e-05,-6.049778199656018e-08
6.411471851384631e-05,1.23,6.411471851384631e-05,1.211471851384632,6.411471851384631e-05,-1.258429201953947e-06
6.412862253520057e-05,1.23,6.412862253520057e-05,1.212862253520058,6.412862253520057e-05,-2.24487068772312e-06
6.41564305779091e-05,1.23,6.41564305779091e-05,1.215643057790911,6.41564305779091e-05,-2.437995210571823e-06
6.41839164095842e-05,1.23,6.41839164095842e-05,1.21839164095842,6.41839164095842e-05,0.001275147987571726
6.419751385513487e-05,1.23,6.419751385513487e-05,1.219751385513488,6.419751385513487e-05,0.02108421944459447
6.420214426326177e-05,1.23,6.420214426326177e-05,1.220214426326178,6.420214426326177e-05,0.04258700425633421
6.421140507951557e-05,1.23,6.421140507951557e-05,1.221140507951558,6.421140507951557e-05,0.1476103940255536
6.421348818148429e-05,1.23,6.421348818148429e-05,1.22134881814843,6.421348818148429e-05,0.202131717276814
6.42155086440597e-05,1.23,6.42155086440597e-05,1.22155086440597,6.42155086440597e-05,0.3015524387611351
6.421620988714393e-05,1.23,6.421620988714393e-05,1.221620988714394,6.421620988714393e-05,0.3576020451513868
6.421761237331239e-05,1.23,6.421761237331239e-05,1.22176123733124,6.421761237331239e-05,0.5902549286899241
6.421797362834796e-05,1.23,6.421797362834796e-05,1.221797362834797,6.421797362834796e-05,0.7643914159184784
6.421830183334933e-05,1.23,6.421830183334933e-05,1.221830183334934,6.421830183334933e-05,1.066177864859431
6.421863332296512e-05,1.23,6.421863332296512e-05,1.221863332296512,6.421863332296512e-05,1.503052433424109
6.421881873924543e-05,1.23,6.421881873924543e-05,1.221881873924543,6.421881873924543e-05,1.76921727076204
